
Project:     EXP18-02_ReferenceTrajectory_3GCCAntenna
Program:     Inertial Explorer Version 8.70.6404
Profile:     RF_VelcityData
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      C:\Users\Danilo\Desktop\EXP18-02\Reference_Trajectory\EXP18-02_ReferenceTrajectory_3GCCAntenna.cts
ProcessInfo: EXP18-02_ReferenceTrajectory_3GCCAntenna by Unknown on 7/31/2018 at 13:01:53

Datum:       WGS84
Master 1:    Name RDAM, Status ENABLED
             Antenna height 0.000 m, to L1PC [TPSCR.G3(TPSH)]
             Lat, Lon, El Hgt 51 57 10.05347, 4 33 33.43064, 82.876 m [WGS84, N/A]
Remote:      Antenna height 0.000 m, to L1PC [NAX3G+C(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=0.183, y=1.447, z=1.851 m (x-right, y-fwd, z-up)
Body to Sensor Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees (Rotate IMU into Vehicle Frame)
IMU->Secondary Sensor Lever Arms: 
            x=0.183, y=1.447, z=1.851 m (x-right, y-fwd, z-up, IMU->SENSOR)

      Week,  GPSTime,      X-ECEF,      Y-ECEF,      Z-ECEF,  VX-ECEF,  VY-ECEF,  VZ-ECEF
   (weeks),    (sec),         (m),         (m),         (m),    (m/s),    (m/s),    (m/s)
      2011, 390016.0, 3929386.285,  305267.957, 4997957.879,    0.001,    0.004,    0.001
      2011, 390017.0, 3929386.285,  305267.957, 4997957.879,   -0.000,   -0.001,    0.001
      2011, 390018.0, 3929386.285,  305267.957, 4997957.879,    0.001,    0.003,   -0.002
      2011, 390019.0, 3929386.285,  305267.957, 4997957.879,    0.001,    0.002,    0.000
      2011, 390020.0, 3929386.285,  305267.957, 4997957.879,   -0.000,    0.000,    0.001
      2011, 390021.0, 3929386.285,  305267.957, 4997957.879,    0.001,    0.001,   -0.000
      2011, 390022.0, 3929386.285,  305267.957, 4997957.879,    0.000,   -0.002,    0.000
      2011, 390023.0, 3929386.285,  305267.956, 4997957.879,   -0.001,   -0.004,    0.001
      2011, 390024.0, 3929386.287,  305267.957, 4997957.880,    0.017,    0.010,    0.007
      2011, 390025.0, 3929386.287,  305267.957, 4997957.879,   -0.000,    0.000,    0.005
      2011, 390026.0, 3929386.287,  305267.957, 4997957.878,    0.001,    0.002,    0.000
      2011, 390027.0, 3929386.288,  305267.957, 4997957.878,    0.000,   -0.001,    0.000
      2011, 390028.0, 3929386.287,  305267.957, 4997957.878,    0.001,    0.000,   -0.002
      2011, 390029.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.002,    0.000
      2011, 390030.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.002,    0.001
      2011, 390031.0, 3929386.287,  305267.957, 4997957.878,    0.002,    0.000,   -0.002
      2011, 390032.0, 3929386.287,  305267.957, 4997957.878,    0.001,   -0.002,   -0.002
      2011, 390033.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.000,    0.001
      2011, 390034.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.003,   -0.000
      2011, 390035.0, 3929386.287,  305267.957, 4997957.878,    0.001,    0.002,   -0.000
      2011, 390036.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.001,    0.001
      2011, 390037.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.001,    0.000
      2011, 390038.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.000,    0.000
      2011, 390039.0, 3929386.287,  305267.957, 4997957.878,    0.001,   -0.001,   -0.002
      2011, 390040.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.004,    0.002
      2011, 390041.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.002,    0.001
      2011, 390042.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.003,    0.004
      2011, 390043.0, 3929386.287,  305267.957, 4997957.878,    0.001,   -0.002,   -0.002
      2011, 390044.0, 3929386.287,  305267.957, 4997957.878,    0.001,    0.001,    0.000
      2011, 390045.0, 3929386.287,  305267.957, 4997957.879,    0.000,   -0.002,    0.000
      2011, 390046.0, 3929386.287,  305267.957, 4997957.879,    0.001,    0.002,   -0.000
      2011, 390047.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.001,   -0.000
      2011, 390048.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.000,    0.001
      2011, 390049.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.002,   -0.001
      2011, 390050.0, 3929386.288,  305267.957, 4997957.878,    0.001,    0.002,   -0.002
      2011, 390051.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.001,    0.001
      2011, 390052.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.000,    0.000
      2011, 390053.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.002,   -0.001
      2011, 390054.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.001,   -0.001
      2011, 390055.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.003,   -0.000
      2011, 390056.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.000,   -0.001
      2011, 390057.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.002,   -0.001
      2011, 390058.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.003,   -0.001
      2011, 390059.0, 3929386.287,  305267.957, 4997957.878,   -0.000,    0.001,   -0.000
      2011, 390060.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.001,    0.000
      2011, 390061.0, 3929386.287,  305267.957, 4997957.878,    0.001,   -0.001,   -0.001
      2011, 390062.0, 3929386.288,  305267.957, 4997957.878,   -0.000,   -0.001,   -0.001
      2011, 390063.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.001,   -0.000
      2011, 390064.0, 3929386.288,  305267.957, 4997957.878,    0.001,   -0.001,   -0.001
      2011, 390065.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.001,   -0.000
      2011, 390066.0, 3929386.288,  305267.957, 4997957.878,   -0.000,    0.000,    0.000
      2011, 390067.0, 3929386.288,  305267.957, 4997957.878,   -0.001,   -0.001,   -0.001
      2011, 390068.0, 3929386.288,  305267.957, 4997957.878,   -0.000,    0.002,    0.000
      2011, 390069.0, 3929386.288,  305267.957, 4997957.878,   -0.001,   -0.002,    0.001
      2011, 390070.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.003,   -0.000
      2011, 390071.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.001,    0.000
      2011, 390072.0, 3929386.287,  305267.957, 4997957.878,   -0.000,    0.003,    0.000
      2011, 390073.0, 3929386.288,  305267.957, 4997957.878,    0.001,   -0.001,   -0.002
      2011, 390074.0, 3929386.288,  305267.957, 4997957.878,    0.000,    0.001,   -0.000
      2011, 390075.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.001,    0.001
      2011, 390076.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.001,   -0.001
      2011, 390077.0, 3929386.287,  305267.957, 4997957.878,   -0.001,    0.000,    0.002
      2011, 390078.0, 3929386.287,  305267.957, 4997957.878,   -0.001,    0.000,    0.002
      2011, 390079.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.001,   -0.001
      2011, 390080.0, 3929386.287,  305267.957, 4997957.878,    0.001,    0.001,   -0.001
      2011, 390081.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.003,   -0.001
